Timestamp,Nuclear,Coal,Co-Gen,IPP-Coal,LNG,IPP-LNG,Oil,Diesel,Hydro,Wind,Solar,Other_Renewable,Storage,Total_Generation,AirTemperature,WindSpeed,SunshineDuration
2025-07-23 14:50:00+08:00,0.0,0.0,1528.9,0.0,0.0,0.0,0.0,0.0,0.0,40.4,7148.443,38.5,0.0,8756.243,,,
2025-07-23 15:00:00+08:00,0.0,0.0,1573.6,0.0,0.0,0.0,0.0,0.0,0.0,40.1,6846.743,38.9,0.0,8499.342999999999,,,
2025-07-23 15:10:00+08:00,0.0,0.0,1578.9,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6581.982,42.4,44.0,8287.882,,,
2025-07-23 15:20:00+08:00,0.0,0.0,1584.1,0.0,0.0,0.0,0.0,0.0,0.0,37.8,6369.445,40.2,42.9,8074.444999999999,,,
2025-07-23 15:30:00+08:00,0.0,0.0,1574.5,0.0,0.0,0.0,0.0,0.0,0.0,51.7,6105.93,40.6,46.9,7819.63,,,
2025-07-23 15:40:00+08:00,0.0,0.0,1551.6,0.0,0.0,0.0,0.0,0.0,0.0,54.3,5803.738,41.6,61.3,7512.5380000000005,,,
2025-07-23 15:50:00+08:00,0.0,0.0,1619.4,0.0,0.0,0.0,0.0,0.0,0.0,60.2,5379.686,41.0,60.6,7160.886,,,
2025-07-23 16:00:00+08:00,0.0,0.0,1600.6,0.0,0.0,0.0,0.0,0.0,0.0,59.5,5019.851,40.6,59.3,6779.851,,,
2025-07-23 16:10:00+08:00,0.0,0.0,1593.8,0.0,0.0,0.0,0.0,0.0,0.0,39.300000000000004,4863.258,39.4,277.5,6813.258,,,
2025-07-23 16:20:00+08:00,0.0,0.0,1577.8,0.0,0.0,0.0,0.0,0.0,0.0,73.2,4516.0199999999995,41.0,267.7,6475.719999999999,,,
2025-07-23 16:30:00+08:00,0.0,0.0,1614.1,0.0,0.0,0.0,0.0,0.0,0.0,72.4,3995.078,39.6,250.5,5971.678,,,
2025-07-23 16:40:00+08:00,0.0,0.0,1598.7,0.0,0.0,0.0,0.0,0.0,0.0,83.2,3640.801,39.4,270.1,5632.201,,,
2025-07-23 16:50:00+08:00,0.0,0.0,1586.4,0.0,0.0,0.0,0.0,0.0,0.0,98.3,3156.0910000000003,37.0,266.2,5143.991,,,
2025-07-23 17:00:00+08:00,0.0,0.0,1617.3,0.0,0.0,0.0,0.0,0.0,0.0,95.5,2903.2129999999997,36.0,246.6,4898.613,,,
2025-07-23 17:10:00+08:00,0.0,0.0,1524.8,0.0,0.0,0.0,0.0,0.0,0.0,101.1,2679.1569999999997,37.0,272.8,4614.857,,,
2025-07-23 17:20:00+08:00,0.0,0.0,1575.5,0.0,0.0,0.0,0.0,0.0,0.0,117.3,2378.407,37.7,288.5,4397.407,,,
2025-07-23 17:30:00+08:00,0.0,0.0,1671.0,0.0,0.0,0.0,0.0,0.0,0.0,144.6,2095.635,36.9,278.4,4226.535,,,
2025-07-23 17:40:00+08:00,0.0,0.0,1617.9,0.0,0.0,0.0,0.0,0.0,0.0,132.79999999999998,1753.5710000000001,37.1,273.2,3814.571,,,
2025-07-23 17:50:00+08:00,0.0,0.0,1706.4,0.0,0.0,0.0,0.0,0.0,0.0,111.5,1382.798,37.1,285.8,3523.5980000000004,,,
2025-07-23 18:00:00+08:00,0.0,0.0,1614.7,0.0,0.0,0.0,0.0,0.0,0.0,105.1,1050.35,35.9,280.0,3086.0499999999997,,,
2025-07-23 18:10:00+08:00,0.0,0.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,764.823,34.0,289.6,2824.923,,,
2025-07-23 18:20:00+08:00,0.0,0.0,1647.9,0.0,0.0,0.0,0.0,0.0,0.0,94.2,533.57,35.4,301.6,2612.67,,,
2025-07-23 18:30:00+08:00,0.0,0.0,1632.3,0.0,0.0,0.0,0.0,0.0,0.0,101.9,346.656,36.9,287.3,2405.0560000000005,,,
2025-07-23 18:40:00+08:00,0.0,0.0,1594.9,0.0,0.0,0.0,0.0,0.0,0.0,101.3,196.596,37.5,283.6,2213.896,,,
2025-07-23 18:50:00+08:00,0.0,0.0,1677.8,0.0,0.0,0.0,0.0,0.0,0.0,101.5,90.434,37.6,323.6,2230.9339999999997,,,
2025-07-23 19:00:00+08:00,0.0,0.0,1792.2,0.0,0.0,0.0,0.0,0.0,0.0,97.4,0.0,36.6,357.9,2284.1,,,
2025-07-23 19:10:00+08:00,0.0,0.0,1623.3,0.0,0.0,0.0,0.0,0.0,0.0,101.30000000000001,0.0,39.1,270.0,2033.6999999999998,,,
2025-07-23 19:20:00+08:00,0.0,0.0,1570.8,0.0,0.0,0.0,0.0,0.0,0.0,103.5,0.0,39.5,256.2,1970.0,,,
2025-07-23 19:30:00+08:00,0.0,0.0,1586.6,0.0,0.0,0.0,0.0,0.0,0.0,93.9,0.0,39.1,250.1,1969.6999999999998,,,
2025-07-23 19:40:00+08:00,0.0,0.0,1616.8,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,36.6,251.3,1990.6999999999998,,,
2025-07-23 19:50:00+08:00,0.0,0.0,1558.7,0.0,0.0,0.0,0.0,0.0,0.0,84.9,0.0,38.0,248.7,1930.3000000000002,,,
2025-07-23 20:00:00+08:00,0.0,0.0,1589.7,0.0,0.0,0.0,0.0,0.0,0.0,58.5,0.0,37.0,258.7,1943.9,,,
2025-07-23 20:10:00+08:00,0.0,0.0,1584.8,0.0,0.0,0.0,0.0,0.0,0.0,61.199999999999996,0.0,34.7,131.7,1812.4,,,
2025-07-23 20:20:00+08:00,0.0,0.0,1602.2,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,36.8,141.9,1836.8000000000002,,,
2025-07-23 20:30:00+08:00,0.0,0.0,1565.4,0.0,0.0,0.0,0.0,0.0,0.0,57.9,0.0,37.2,126.6,1787.1000000000001,,,
2025-07-23 20:40:00+08:00,0.0,0.0,1601.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,37.6,135.6,1831.1999999999998,,,
2025-07-23 20:50:00+08:00,0.0,0.0,1578.1,0.0,0.0,0.0,0.0,0.0,0.0,54.8,0.0,37.4,153.5,1823.8,,,
2025-07-23 21:00:00+08:00,0.0,0.0,1616.4,0.0,0.0,0.0,0.0,0.0,0.0,47.6,0.0,36.6,150.0,1850.6,,,
2025-07-23 21:10:00+08:00,0.0,0.0,1573.2,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,36.9,20.7,1671.3000000000002,,,
2025-07-23 21:20:00+08:00,0.0,0.0,1576.1,0.0,0.0,0.0,0.0,0.0,0.0,39.3,0.0,38.8,17.2,1671.3999999999999,,,
2025-07-23 21:30:00+08:00,0.0,0.0,1601.7,0.0,0.0,0.0,0.0,0.0,0.0,49.900000000000006,0.0,39.8,18.5,1709.9,,,
2025-07-23 21:40:00+08:00,0.0,0.0,1569.7,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,40.5,11.7,1675.8000000000002,,,
2025-07-23 21:50:00+08:00,0.0,0.0,1590.7,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,38.4,15.4,1687.0000000000002,,,
2025-07-23 22:00:00+08:00,0.0,0.0,1625.7,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0.0,36.4,20.9,1725.2000000000003,,,
2025-07-23 22:10:00+08:00,0.0,0.0,1616.9,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,37.6,27.1,1721.5,,,
2025-07-23 22:20:00+08:00,0.0,0.0,1551.9,0.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,36.7,0.0,1633.9,,,
2025-07-23 22:30:00+08:00,0.0,0.0,1530.7,0.0,0.0,0.0,0.0,0.0,0.0,50.099999999999994,0.0,36.5,0.0,1617.3,,,
2025-07-23 22:40:00+08:00,0.0,0.0,1525.8,0.0,0.0,0.0,0.0,0.0,0.0,72.6,0.0,34.5,0.0,1632.8999999999999,,,
2025-07-23 22:50:00+08:00,0.0,0.0,1459.5,0.0,0.0,0.0,0.0,0.0,0.0,48.800000000000004,0.0,35.9,0.0,1544.2,,,
2025-07-23 23:00:00+08:00,0.0,0.0,1529.9,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,34.7,0.0,1606.4,,,
2025-07-23 23:10:00+08:00,0.0,0.0,1527.2,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,40.1,0.0,1610.3,,,
2025-07-23 23:20:00+08:00,0.0,0.0,1658.3,0.0,0.0,0.0,0.0,0.0,0.0,56.1,0.0,36.4,0.0,1750.8,,,
2025-07-23 23:30:00+08:00,0.0,0.0,1543.5,0.0,0.0,0.0,0.0,0.0,0.0,69.2,0.0,36.0,0.0,1648.7,,,
2025-07-23 23:40:00+08:00,0.0,0.0,1530.4,0.0,0.0,0.0,0.0,0.0,0.0,75.69999999999999,0.0,35.3,0.0,1641.4,,,
2025-07-23 23:50:00+08:00,0.0,0.0,1502.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,32.2,6.6,1631.0,,,
2025-07-24 00:00:00+08:00,0.0,0.0,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,100.9,0.0,32.3,0.0,1637.2,,,
2025-07-24 00:10:00+08:00,0.0,0.0,1496.5,0.0,0.0,0.0,0.0,0.0,0.0,108.5,0.0,32.9,15.0,1652.9,,,
2025-07-24 00:20:00+08:00,0.0,0.0,1357.3,0.0,0.0,0.0,0.0,0.0,0.0,115.80000000000001,0.0,32.9,0.0,1506.0,,,
2025-07-24 00:30:00+08:00,0.0,0.0,1330.7,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,34.7,0.0,1488.4,,,
2025-07-24 00:40:00+08:00,0.0,0.0,1304.5,0.0,0.0,0.0,0.0,0.0,0.0,133.8,0.0,36.4,0.0,1474.7,,,
2025-07-24 00:50:00+08:00,0.0,0.0,1283.7,0.0,0.0,0.0,0.0,0.0,0.0,143.1,0.0,36.2,0.0,1463.0,,,
2025-07-24 01:00:00+08:00,0.0,0.0,1297.9,0.0,0.0,0.0,0.0,0.0,0.0,149.3,0.0,36.1,0.0,1483.3,,,
2025-07-24 01:10:00+08:00,0.0,0.0,1283.9,0.0,0.0,0.0,0.0,0.0,0.0,127.3,0.0,35.7,0.0,1446.9,,,
2025-07-24 01:20:00+08:00,0.0,0.0,1298.7,0.0,0.0,0.0,0.0,0.0,0.0,112.6,0.0,38.8,8.4,1458.5,,,
2025-07-24 01:30:00+08:00,0.0,0.0,1259.6,0.0,0.0,0.0,0.0,0.0,0.0,103.5,0.0,34.1,0.0,1397.1999999999998,,,
2025-07-24 01:40:00+08:00,0.0,0.0,1219.8,0.0,0.0,0.0,0.0,0.0,0.0,89.4,0.0,33.4,0.0,1342.6000000000001,,,
2025-07-24 01:50:00+08:00,0.0,0.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,0.0,33.3,32.9,1418.9,,,
2025-07-24 02:00:00+08:00,0.0,0.0,1201.3,0.0,0.0,0.0,0.0,0.0,0.0,67.6,0.0,31.2,2.3,1302.3999999999999,,,
2025-07-24 02:10:00+08:00,0.0,0.0,1235.2,0.0,0.0,0.0,0.0,0.0,0.0,64.2,0.0,33.4,30.5,1363.3000000000002,,,
2025-07-24 02:20:00+08:00,0.0,0.0,1129.6,0.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0,38.1,0.0,1238.2999999999997,,,
2025-07-24 02:30:00+08:00,0.0,0.0,1133.6,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,36.1,0.0,1240.6999999999998,,,
2025-07-24 02:40:00+08:00,0.0,0.0,1132.6,0.0,0.0,0.0,0.0,0.0,0.0,62.900000000000006,0.0,38.9,0.0,1234.4,,,
2025-07-24 02:50:00+08:00,0.0,0.0,1119.2,0.0,0.0,0.0,0.0,0.0,0.0,56.1,0.0,38.8,0.0,1214.1,,,
2025-07-24 03:00:00+08:00,0.0,0.0,1174.4,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,40.2,17.9,1280.0000000000002,,,
2025-07-24 03:10:00+08:00,0.0,0.0,1108.2,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,37.0,0.0,1186.0,,,
2025-07-24 03:20:00+08:00,0.0,0.0,1161.2,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,38.2,0.0,1232.4,,,
2025-07-24 03:30:00+08:00,0.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,37.2,0.0,1222.2,,,
2025-07-24 03:40:00+08:00,0.0,0.0,1126.6,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,39.0,0.0,1192.0,,,
2025-07-24 03:50:00+08:00,0.0,0.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,37.6,0.0,1117.1999999999998,,,
2025-07-24 04:00:00+08:00,0.0,0.0,1138.3,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,37.0,0.0,1204.0,,,
2025-07-24 04:10:00+08:00,0.0,0.0,1165.4,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,36.3,0.0,1223.8,,,
2025-07-24 04:20:00+08:00,0.0,0.0,1113.9,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,36.5,0.0,1175.7,,,
2025-07-24 04:30:00+08:00,0.0,0.0,1165.9,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,39.1,0.0,1229.6,,,
2025-07-24 04:40:00+08:00,0.0,0.0,1138.3,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,38.4,0.0,1201.8,,,
2025-07-24 04:50:00+08:00,0.0,0.0,1233.9,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,37.5,16.7,1319.4,,,
2025-07-24 05:00:00+08:00,0.0,0.0,1072.8,0.0,0.0,0.0,0.0,0.0,0.0,36.8,34.721,40.4,0.0,1184.721,,,
2025-07-24 05:10:00+08:00,0.0,0.0,1116.7,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.721,36.1,0.0,1223.521,,,
2025-07-24 05:20:00+08:00,0.0,0.0,1100.4,0.0,0.0,0.0,0.0,0.0,0.0,33.1,34.721,37.0,0.0,1205.221,,,
2025-07-24 05:30:00+08:00,0.0,0.0,1109.1,0.0,0.0,0.0,0.0,0.0,0.0,29.4,34.739,38.0,0.0,1211.239,,,
2025-07-24 05:40:00+08:00,0.0,0.0,1150.5,0.0,0.0,0.0,0.0,0.0,0.0,24.6,36.564,41.2,4.3,1257.164,,,
2025-07-24 05:50:00+08:00,0.0,0.0,1184.6,0.0,0.0,0.0,0.0,0.0,0.0,26.0,66.785,40.6,6.6,1324.5849999999998,,,
2025-07-24 06:00:00+08:00,0.0,0.0,1125.6,0.0,0.0,0.0,0.0,0.0,0.0,28.400000000000002,168.50900000000001,39.0,0.0,1361.509,,,
2025-07-24 06:10:00+08:00,0.0,0.0,1142.5,0.0,0.0,0.0,0.0,0.0,0.0,26.4,307.884,40.1,0.0,1516.884,,,
2025-07-24 06:20:00+08:00,0.0,0.0,1134.6,0.0,0.0,0.0,0.0,0.0,0.0,25.3,498.61400000000003,38.6,0.0,1697.1139999999998,,,
2025-07-24 06:30:00+08:00,0.0,0.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,713.173,38.9,0.0,1932.173,,,
2025-07-24 06:40:00+08:00,0.0,0.0,1158.6,0.0,0.0,0.0,0.0,0.0,0.0,22.1,950.127,38.4,0.0,2169.227,,,
2025-07-24 06:50:00+08:00,0.0,0.0,1215.2,0.0,0.0,0.0,0.0,0.0,0.0,23.8,1184.819,38.6,0.0,2462.419,,,
2025-07-24 07:00:00+08:00,0.0,0.0,1208.5,0.0,0.0,0.0,0.0,0.0,0.0,28.7,1477.2,39.6,0.0,2754.0,,,
2025-07-24 07:10:00+08:00,0.0,0.0,1193.9,0.0,0.0,0.0,0.0,0.0,0.0,37.7,1837.915,38.7,0.0,3108.215,,,
2025-07-24 07:20:00+08:00,0.0,0.0,1219.8,0.0,0.0,0.0,0.0,0.0,0.0,50.3,2197.948,40.3,0.0,3508.348,,,
2025-07-24 07:30:00+08:00,0.0,0.0,1187.7,0.0,0.0,0.0,0.0,0.0,0.0,71.9,2545.63,39.5,0.0,3844.7300000000005,,,
2025-07-24 07:40:00+08:00,0.0,0.0,1223.2,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2942.499,39.0,0.0,4286.699,,,
2025-07-24 07:50:00+08:00,0.0,0.0,1234.1,0.0,0.0,0.0,0.0,0.0,0.0,80.5,3288.2780000000002,40.2,0.0,4643.078,,,
2025-07-24 08:00:00+08:00,0.0,0.0,1246.4,0.0,0.0,0.0,0.0,0.0,0.0,86.4,3676.3990000000003,39.4,0.0,5048.599,,,
2025-07-24 08:10:00+08:00,0.0,0.0,1302.8,0.0,0.0,0.0,0.0,0.0,0.0,90.2,4012.883,38.5,0.0,5444.383,,,
2025-07-24 08:20:00+08:00,0.0,0.0,1318.1,0.0,0.0,0.0,0.0,0.0,0.0,107.9,4292.026,36.5,0.0,5754.526,,,
2025-07-24 08:30:00+08:00,0.0,0.0,1401.3,0.0,0.0,0.0,0.0,0.0,0.0,120.69999999999999,4592.054,37.3,0.0,6151.354,,,
2025-07-24 08:40:00+08:00,0.0,0.0,1383.5,0.0,0.0,0.0,0.0,0.0,0.0,115.3,4860.01,37.4,0.0,6396.21,,,
2025-07-24 08:50:00+08:00,0.0,0.0,1497.3,0.0,0.0,0.0,0.0,0.0,0.0,129.8,5122.116,37.8,0.0,6787.0160000000005,,,
2025-07-24 09:00:00+08:00,0.0,0.0,1485.5,0.0,0.0,0.0,0.0,0.0,0.0,140.9,5408.013,35.7,0.0,7070.113,,,
2025-07-24 09:10:00+08:00,0.0,0.0,1509.2,0.0,0.0,0.0,0.0,0.0,0.0,154.7,5720.075000000001,35.7,0.0,7419.675,,,
2025-07-24 09:20:00+08:00,0.0,0.0,1480.4,0.0,0.0,0.0,0.0,0.0,0.0,177.3,6061.746,37.7,0.0,7757.146,,,
2025-07-24 09:30:00+08:00,0.0,0.0,1535.1,0.0,0.0,0.0,0.0,0.0,0.0,195.4,6281.545,38.0,0.0,8050.045,,,
2025-07-24 09:40:00+08:00,0.0,0.0,1477.8,0.0,0.0,0.0,0.0,0.0,0.0,226.3,6401.886,38.7,0.0,8144.686000000001,,,
2025-07-24 09:50:00+08:00,0.0,0.0,1463.2,0.0,0.0,0.0,0.0,0.0,0.0,227.7,6611.67,37.0,0.0,8339.57,,,
2025-07-24 10:00:00+08:00,0.0,0.0,1441.1,0.0,0.0,0.0,0.0,0.0,0.0,287.9,6596.639999999999,37.7,0.0,8363.34,,,
2025-07-24 10:10:00+08:00,0.0,0.0,1510.7,0.0,0.0,0.0,0.0,0.0,0.0,342.0,6646.433,38.7,0.0,8537.833,,,
2025-07-24 10:20:00+08:00,0.0,0.0,1502.7,0.0,0.0,0.0,0.0,0.0,0.0,382.9,6765.214,36.8,0.0,8687.614,,,
2025-07-24 10:30:00+08:00,0.0,0.0,1552.4,0.0,0.0,0.0,0.0,0.0,0.0,387.8,6871.549,39.6,0.0,8851.349,,,
2025-07-24 10:40:00+08:00,0.0,0.0,1476.1,0.0,0.0,0.0,0.0,0.0,0.0,398.4,6961.866,37.0,0.0,8873.366,,,
2025-07-24 10:50:00+08:00,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,406.3,6986.056,39.3,0.0,8931.655999999999,,,
2025-07-24 11:00:00+08:00,0.0,0.0,1463.1,0.0,0.0,0.0,0.0,0.0,0.0,433.2,7097.677,37.5,0.0,9031.476999999999,,,
2025-07-24 11:10:00+08:00,0.0,0.0,1535.8,0.0,0.0,0.0,0.0,0.0,0.0,500.2,7058.366,39.5,0.0,9133.866,,,
2025-07-24 11:20:00+08:00,0.0,0.0,1476.5,0.0,0.0,0.0,0.0,0.0,0.0,548.2,7147.379,40.6,0.0,9212.679,,,
2025-07-24 11:30:00+08:00,0.0,0.0,1507.4,0.0,0.0,0.0,0.0,0.0,0.0,564.8,7272.919,37.9,0.0,9383.018999999998,,,
2025-07-24 11:40:00+08:00,0.0,0.0,1577.1,0.0,0.0,0.0,0.0,0.0,0.0,604.6,7361.806,36.7,0.0,9580.206,,,
2025-07-24 11:50:00+08:00,0.0,0.0,1611.6,0.0,0.0,0.0,0.0,0.0,0.0,629.0,7282.187,39.1,0.0,9561.887,,,
2025-07-24 12:00:00+08:00,0.0,0.0,1584.9,0.0,0.0,0.0,0.0,0.0,0.0,657.4,7295.136,41.6,0.0,9579.036000000002,,,
2025-07-24 12:10:00+08:00,0.0,0.0,1618.5,0.0,0.0,0.0,0.0,0.0,0.0,692.0,7218.0470000000005,35.2,0.0,9563.747000000001,,,
2025-07-24 12:20:00+08:00,0.0,0.0,1587.6,0.0,0.0,0.0,0.0,0.0,0.0,737.1999999999999,7230.9039999999995,39.4,0.0,9595.104,,,
2025-07-24 12:30:00+08:00,0.0,0.0,1593.2,0.0,0.0,0.0,0.0,0.0,0.0,748.1999999999999,7064.934,38.4,0.0,9444.734,,,
2025-07-24 12:40:00+08:00,0.0,0.0,1575.4,0.0,0.0,0.0,0.0,0.0,0.0,800.1999999999999,7024.731,37.2,0.0,9437.531,,,
2025-07-24 12:50:00+08:00,0.0,0.0,1631.4,0.0,0.0,0.0,0.0,0.0,0.0,840.4000000000001,7006.138,36.2,0.0,9514.138,,,
2025-07-24 13:00:00+08:00,0.0,0.0,1597.9,0.0,0.0,0.0,0.0,0.0,0.0,854.2,6969.826,38.4,0.0,9460.326,,,
2025-07-24 13:10:00+08:00,0.0,0.0,1583.8,0.0,0.0,0.0,0.0,0.0,0.0,858.2,6873.879999999999,37.1,75.0,9427.98,,,
